image_name,class,width,height
0790.jpg,squamous_cell_carcinoma,768,768
2853.jpg,squamous_cell_carcinoma,768,768
1881.jpg,squamous_cell_carcinoma,768,768
0735.jpg,squamous_cell_carcinoma,768,768
0830.jpg,squamous_cell_carcinoma,768,768
2289.jpg,squamous_cell_carcinoma,768,768
1121.jpg,squamous_cell_carcinoma,768,768
3053.jpg,squamous_cell_carcinoma,768,768
3627.jpg,squamous_cell_carcinoma,768,768
3978.jpg,squamous_cell_carcinoma,768,768
1631.jpg,squamous_cell_carcinoma,768,768
1059.jpg,squamous_cell_carcinoma,768,768
4893.jpg,squamous_cell_carcinoma,768,768
4907.jpg,squamous_cell_carcinoma,768,768
1309.jpg,squamous_cell_carcinoma,768,768
3335.jpg,squamous_cell_carcinoma,768,768
0251.jpg,squamous_cell_carcinoma,768,768
0754.jpg,squamous_cell_carcinoma,768,768
4687.jpg,squamous_cell_carcinoma,768,768
4042.jpg,squamous_cell_carcinoma,768,768
0104.jpg,squamous_cell_carcinoma,768,768
1745.jpg,squamous_cell_carcinoma,768,768
4827.jpg,squamous_cell_carcinoma,768,768
4104.jpg,squamous_cell_carcinoma,768,768
0512.jpg,squamous_cell_carcinoma,768,768
2037.jpg,squamous_cell_carcinoma,768,768
3797.jpg,squamous_cell_carcinoma,768,768
0346.jpg,squamous_cell_carcinoma,768,768
1857.jpg,squamous_cell_carcinoma,768,768
3435.jpg,squamous_cell_carcinoma,768,768
2435.jpg,squamous_cell_carcinoma,768,768
1436.jpg,squamous_cell_carcinoma,768,768
0194.jpg,squamous_cell_carcinoma,768,768
1296.jpg,squamous_cell_carcinoma,768,768
0614.jpg,squamous_cell_carcinoma,768,768
3723.jpg,squamous_cell_carcinoma,768,768
3051.jpg,squamous_cell_carcinoma,768,768
3043.jpg,squamous_cell_carcinoma,768,768
4426.jpg,squamous_cell_carcinoma,768,768
0224.jpg,squamous_cell_carcinoma,768,768
3313.jpg,squamous_cell_carcinoma,768,768
1416.jpg,squamous_cell_carcinoma,768,768
1900.jpg,squamous_cell_carcinoma,768,768
0815.jpg,squamous_cell_carcinoma,768,768
0249.jpg,squamous_cell_carcinoma,768,768
0293.jpg,squamous_cell_carcinoma,768,768
2307.jpg,squamous_cell_carcinoma,768,768
4136.jpg,squamous_cell_carcinoma,768,768
0446.jpg,squamous_cell_carcinoma,768,768
4519.jpg,squamous_cell_carcinoma,768,768
0270.jpg,squamous_cell_carcinoma,768,768
1472.jpg,squamous_cell_carcinoma,768,768
2095.jpg,squamous_cell_carcinoma,768,768
1112.jpg,squamous_cell_carcinoma,768,768
2807.jpg,squamous_cell_carcinoma,768,768
2660.jpg,squamous_cell_carcinoma,768,768
3771.jpg,squamous_cell_carcinoma,768,768
1393.jpg,squamous_cell_carcinoma,768,768
4522.jpg,squamous_cell_carcinoma,768,768
2754.jpg,squamous_cell_carcinoma,768,768
3790.jpg,squamous_cell_carcinoma,768,768
2103.jpg,squamous_cell_carcinoma,768,768
4480.jpg,squamous_cell_carcinoma,768,768
2912.jpg,squamous_cell_carcinoma,768,768
0613.jpg,squamous_cell_carcinoma,768,768
4411.jpg,squamous_cell_carcinoma,768,768
4276.jpg,squamous_cell_carcinoma,768,768
2027.jpg,squamous_cell_carcinoma,768,768
3409.jpg,squamous_cell_carcinoma,768,768
1298.jpg,squamous_cell_carcinoma,768,768
2851.jpg,squamous_cell_carcinoma,768,768
2404.jpg,squamous_cell_carcinoma,768,768
4262.jpg,squamous_cell_carcinoma,768,768
3598.jpg,squamous_cell_carcinoma,768,768
4791.jpg,squamous_cell_carcinoma,768,768
0173.jpg,squamous_cell_carcinoma,768,768
3425.jpg,squamous_cell_carcinoma,768,768
4409.jpg,squamous_cell_carcinoma,768,768
0109.jpg,squamous_cell_carcinoma,768,768
0878.jpg,squamous_cell_carcinoma,768,768
1637.jpg,squamous_cell_carcinoma,768,768
3964.jpg,squamous_cell_carcinoma,768,768
4940.jpg,squamous_cell_carcinoma,768,768
1454.jpg,squamous_cell_carcinoma,768,768
0557.jpg,squamous_cell_carcinoma,768,768
0368.jpg,squamous_cell_carcinoma,768,768
0743.jpg,squamous_cell_carcinoma,768,768
3924.jpg,squamous_cell_carcinoma,768,768
1593.jpg,squamous_cell_carcinoma,768,768
4050.jpg,squamous_cell_carcinoma,768,768
3629.jpg,squamous_cell_carcinoma,768,768
2712.jpg,squamous_cell_carcinoma,768,768
2018.jpg,squamous_cell_carcinoma,768,768
2441.jpg,squamous_cell_carcinoma,768,768
0157.jpg,squamous_cell_carcinoma,768,768
0566.jpg,squamous_cell_carcinoma,768,768
2423.jpg,squamous_cell_carcinoma,768,768
4339.jpg,squamous_cell_carcinoma,768,768
3893.jpg,squamous_cell_carcinoma,768,768
4502.jpg,squamous_cell_carcinoma,768,768
0544.jpg,squamous_cell_carcinoma,768,768
3921.jpg,squamous_cell_carcinoma,768,768
0388.jpg,squamous_cell_carcinoma,768,768
0813.jpg,squamous_cell_carcinoma,768,768
2880.jpg,squamous_cell_carcinoma,768,768
0050.jpg,squamous_cell_carcinoma,768,768
0778.jpg,squamous_cell_carcinoma,768,768
3073.jpg,squamous_cell_carcinoma,768,768
4478.jpg,squamous_cell_carcinoma,768,768
4618.jpg,squamous_cell_carcinoma,768,768
3765.jpg,squamous_cell_carcinoma,768,768
0736.jpg,squamous_cell_carcinoma,768,768
1981.jpg,squamous_cell_carcinoma,768,768
4728.jpg,squamous_cell_carcinoma,768,768
2975.jpg,squamous_cell_carcinoma,768,768
0825.jpg,squamous_cell_carcinoma,768,768
0296.jpg,squamous_cell_carcinoma,768,768
0392.jpg,squamous_cell_carcinoma,768,768
3944.jpg,squamous_cell_carcinoma,768,768
1588.jpg,squamous_cell_carcinoma,768,768
2848.jpg,squamous_cell_carcinoma,768,768
1520.jpg,squamous_cell_carcinoma,768,768
0810.jpg,squamous_cell_carcinoma,768,768
3892.jpg,squamous_cell_carcinoma,768,768
1381.jpg,squamous_cell_carcinoma,768,768
4025.jpg,squamous_cell_carcinoma,768,768
4485.jpg,squamous_cell_carcinoma,768,768
4937.jpg,squamous_cell_carcinoma,768,768
1301.jpg,squamous_cell_carcinoma,768,768
2954.jpg,squamous_cell_carcinoma,768,768
4600.jpg,squamous_cell_carcinoma,768,768
3434.jpg,squamous_cell_carcinoma,768,768
4424.jpg,squamous_cell_carcinoma,768,768
1047.jpg,squamous_cell_carcinoma,768,768
0163.jpg,squamous_cell_carcinoma,768,768
2883.jpg,squamous_cell_carcinoma,768,768
3329.jpg,squamous_cell_carcinoma,768,768
2466.jpg,squamous_cell_carcinoma,768,768
2226.jpg,squamous_cell_carcinoma,768,768
2342.jpg,squamous_cell_carcinoma,768,768
1842.jpg,squamous_cell_carcinoma,768,768
0632.jpg,squamous_cell_carcinoma,768,768
1729.jpg,squamous_cell_carcinoma,768,768
3397.jpg,squamous_cell_carcinoma,768,768
1683.jpg,squamous_cell_carcinoma,768,768
3236.jpg,squamous_cell_carcinoma,768,768
2992.jpg,squamous_cell_carcinoma,768,768
3250.jpg,squamous_cell_carcinoma,768,768
4763.jpg,squamous_cell_carcinoma,768,768
1992.jpg,squamous_cell_carcinoma,768,768
1946.jpg,squamous_cell_carcinoma,768,768
1194.jpg,squamous_cell_carcinoma,768,768
2908.jpg,squamous_cell_carcinoma,768,768
0662.jpg,squamous_cell_carcinoma,768,768
0099.jpg,squamous_cell_carcinoma,768,768
1896.jpg,squamous_cell_carcinoma,768,768
1063.jpg,squamous_cell_carcinoma,768,768
2726.jpg,squamous_cell_carcinoma,768,768
3090.jpg,squamous_cell_carcinoma,768,768
3405.jpg,squamous_cell_carcinoma,768,768
4790.jpg,squamous_cell_carcinoma,768,768
0689.jpg,squamous_cell_carcinoma,768,768
3803.jpg,squamous_cell_carcinoma,768,768
0472.jpg,squamous_cell_carcinoma,768,768
4116.jpg,squamous_cell_carcinoma,768,768
4207.jpg,squamous_cell_carcinoma,768,768
3886.jpg,squamous_cell_carcinoma,768,768
2219.jpg,squamous_cell_carcinoma,768,768
1103.jpg,squamous_cell_carcinoma,768,768
0417.jpg,squamous_cell_carcinoma,768,768
4686.jpg,squamous_cell_carcinoma,768,768
2983.jpg,squamous_cell_carcinoma,768,768
3785.jpg,squamous_cell_carcinoma,768,768
4249.jpg,squamous_cell_carcinoma,768,768
2175.jpg,squamous_cell_carcinoma,768,768
4839.jpg,squamous_cell_carcinoma,768,768
1207.jpg,squamous_cell_carcinoma,768,768
1645.jpg,squamous_cell_carcinoma,768,768
2304.jpg,squamous_cell_carcinoma,768,768
2533.jpg,squamous_cell_carcinoma,768,768
2119.jpg,squamous_cell_carcinoma,768,768
3189.jpg,squamous_cell_carcinoma,768,768
0459.jpg,squamous_cell_carcinoma,768,768
0575.jpg,squamous_cell_carcinoma,768,768
3658.jpg,squamous_cell_carcinoma,768,768
4866.jpg,squamous_cell_carcinoma,768,768
2766.jpg,squamous_cell_carcinoma,768,768
3650.jpg,squamous_cell_carcinoma,768,768
1714.jpg,squamous_cell_carcinoma,768,768
4390.jpg,squamous_cell_carcinoma,768,768
1098.jpg,squamous_cell_carcinoma,768,768
3801.jpg,squamous_cell_carcinoma,768,768
0844.jpg,squamous_cell_carcinoma,768,768
1667.jpg,squamous_cell_carcinoma,768,768
1798.jpg,squamous_cell_carcinoma,768,768
3385.jpg,squamous_cell_carcinoma,768,768
3625.jpg,squamous_cell_carcinoma,768,768
2330.jpg,squamous_cell_carcinoma,768,768
4006.jpg,squamous_cell_carcinoma,768,768
1000.jpg,squamous_cell_carcinoma,768,768
4590.jpg,squamous_cell_carcinoma,768,768
0449.jpg,squamous_cell_carcinoma,768,768
4483.jpg,squamous_cell_carcinoma,768,768
4655.jpg,squamous_cell_carcinoma,768,768
2746.jpg,squamous_cell_carcinoma,768,768
4931.jpg,squamous_cell_carcinoma,768,768
3094.jpg,squamous_cell_carcinoma,768,768
4910.jpg,squamous_cell_carcinoma,768,768
0822.jpg,squamous_cell_carcinoma,768,768
2233.jpg,squamous_cell_carcinoma,768,768
2888.jpg,squamous_cell_carcinoma,768,768
4672.jpg,squamous_cell_carcinoma,768,768
1975.jpg,squamous_cell_carcinoma,768,768
1750.jpg,squamous_cell_carcinoma,768,768
1574.jpg,squamous_cell_carcinoma,768,768
2152.jpg,squamous_cell_carcinoma,768,768
0394.jpg,squamous_cell_carcinoma,768,768
0598.jpg,squamous_cell_carcinoma,768,768
3146.jpg,squamous_cell_carcinoma,768,768
2603.jpg,squamous_cell_carcinoma,768,768
1585.jpg,squamous_cell_carcinoma,768,768
2516.jpg,squamous_cell_carcinoma,768,768
4367.jpg,squamous_cell_carcinoma,768,768
0625.jpg,squamous_cell_carcinoma,768,768
4493.jpg,squamous_cell_carcinoma,768,768
4327.jpg,squamous_cell_carcinoma,768,768
2134.jpg,squamous_cell_carcinoma,768,768
4633.jpg,squamous_cell_carcinoma,768,768
2086.jpg,squamous_cell_carcinoma,768,768
4141.jpg,squamous_cell_carcinoma,768,768
0035.jpg,squamous_cell_carcinoma,768,768
0864.jpg,squamous_cell_carcinoma,768,768
0553.jpg,squamous_cell_carcinoma,768,768
3238.jpg,squamous_cell_carcinoma,768,768
0112.jpg,squamous_cell_carcinoma,768,768
4800.jpg,squamous_cell_carcinoma,768,768
2353.jpg,squamous_cell_carcinoma,768,768
3097.jpg,squamous_cell_carcinoma,768,768
3127.jpg,squamous_cell_carcinoma,768,768
3848.jpg,squamous_cell_carcinoma,768,768
0397.jpg,squamous_cell_carcinoma,768,768
1272.jpg,squamous_cell_carcinoma,768,768
2280.jpg,squamous_cell_carcinoma,768,768
2531.jpg,squamous_cell_carcinoma,768,768
0479.jpg,squamous_cell_carcinoma,768,768
0164.jpg,squamous_cell_carcinoma,768,768
1909.jpg,squamous_cell_carcinoma,768,768
2132.jpg,squamous_cell_carcinoma,768,768
0604.jpg,squamous_cell_carcinoma,768,768
2388.jpg,squamous_cell_carcinoma,768,768
1505.jpg,squamous_cell_carcinoma,768,768
3105.jpg,squamous_cell_carcinoma,768,768
0419.jpg,squamous_cell_carcinoma,768,768
0287.jpg,squamous_cell_carcinoma,768,768
1619.jpg,squamous_cell_carcinoma,768,768
3509.jpg,squamous_cell_carcinoma,768,768
3345.jpg,squamous_cell_carcinoma,768,768
4608.jpg,squamous_cell_carcinoma,768,768
3705.jpg,squamous_cell_carcinoma,768,768
1216.jpg,squamous_cell_carcinoma,768,768
2306.jpg,squamous_cell_carcinoma,768,768
1096.jpg,squamous_cell_carcinoma,768,768
2378.jpg,squamous_cell_carcinoma,768,768
2194.jpg,squamous_cell_carcinoma,768,768
2508.jpg,squamous_cell_carcinoma,768,768
3898.jpg,squamous_cell_carcinoma,768,768
3177.jpg,squamous_cell_carcinoma,768,768
4835.jpg,squamous_cell_carcinoma,768,768
2561.jpg,squamous_cell_carcinoma,768,768
3666.jpg,squamous_cell_carcinoma,768,768
4943.jpg,squamous_cell_carcinoma,768,768
3641.jpg,squamous_cell_carcinoma,768,768
4587.jpg,squamous_cell_carcinoma,768,768
3610.jpg,squamous_cell_carcinoma,768,768
0071.jpg,squamous_cell_carcinoma,768,768
1796.jpg,squamous_cell_carcinoma,768,768
2905.jpg,squamous_cell_carcinoma,768,768
0633.jpg,squamous_cell_carcinoma,768,768
4064.jpg,squamous_cell_carcinoma,768,768
2783.jpg,squamous_cell_carcinoma,768,768
3922.jpg,squamous_cell_carcinoma,768,768
4287.jpg,squamous_cell_carcinoma,768,768
2217.jpg,squamous_cell_carcinoma,768,768
0511.jpg,squamous_cell_carcinoma,768,768
3773.jpg,squamous_cell_carcinoma,768,768
1257.jpg,squamous_cell_carcinoma,768,768
4594.jpg,squamous_cell_carcinoma,768,768
1102.jpg,squamous_cell_carcinoma,768,768
3866.jpg,squamous_cell_carcinoma,768,768
1483.jpg,squamous_cell_carcinoma,768,768
0306.jpg,squamous_cell_carcinoma,768,768
1215.jpg,squamous_cell_carcinoma,768,768
0530.jpg,squamous_cell_carcinoma,768,768
0941.jpg,squamous_cell_carcinoma,768,768
2170.jpg,squamous_cell_carcinoma,768,768
0679.jpg,squamous_cell_carcinoma,768,768
4516.jpg,squamous_cell_carcinoma,768,768
2570.jpg,squamous_cell_carcinoma,768,768
1256.jpg,squamous_cell_carcinoma,768,768
4820.jpg,squamous_cell_carcinoma,768,768
1809.jpg,squamous_cell_carcinoma,768,768
4247.jpg,squamous_cell_carcinoma,768,768
1237.jpg,squamous_cell_carcinoma,768,768
4105.jpg,squamous_cell_carcinoma,768,768
1455.jpg,squamous_cell_carcinoma,768,768
0746.jpg,squamous_cell_carcinoma,768,768
2274.jpg,squamous_cell_carcinoma,768,768
2379.jpg,squamous_cell_carcinoma,768,768
3881.jpg,squamous_cell_carcinoma,768,768
2253.jpg,squamous_cell_carcinoma,768,768
4510.jpg,squamous_cell_carcinoma,768,768
2055.jpg,squamous_cell_carcinoma,768,768
4785.jpg,squamous_cell_carcinoma,768,768
0623.jpg,squamous_cell_carcinoma,768,768
1773.jpg,squamous_cell_carcinoma,768,768
0894.jpg,squamous_cell_carcinoma,768,768
3046.jpg,squamous_cell_carcinoma,768,768
0683.jpg,squamous_cell_carcinoma,768,768
3273.jpg,squamous_cell_carcinoma,768,768
3512.jpg,squamous_cell_carcinoma,768,768
2465.jpg,squamous_cell_carcinoma,768,768
0118.jpg,squamous_cell_carcinoma,768,768
2715.jpg,squamous_cell_carcinoma,768,768
4456.jpg,squamous_cell_carcinoma,768,768
4623.jpg,squamous_cell_carcinoma,768,768
3900.jpg,squamous_cell_carcinoma,768,768
1013.jpg,squamous_cell_carcinoma,768,768
1972.jpg,squamous_cell_carcinoma,768,768
1139.jpg,squamous_cell_carcinoma,768,768
1447.jpg,squamous_cell_carcinoma,768,768
2527.jpg,squamous_cell_carcinoma,768,768
4093.jpg,squamous_cell_carcinoma,768,768
4574.jpg,squamous_cell_carcinoma,768,768
1410.jpg,squamous_cell_carcinoma,768,768
1106.jpg,squamous_cell_carcinoma,768,768
4163.jpg,squamous_cell_carcinoma,768,768
4667.jpg,squamous_cell_carcinoma,768,768
2377.jpg,squamous_cell_carcinoma,768,768
4178.jpg,squamous_cell_carcinoma,768,768
0244.jpg,squamous_cell_carcinoma,768,768
1458.jpg,squamous_cell_carcinoma,768,768
3578.jpg,squamous_cell_carcinoma,768,768
0974.jpg,squamous_cell_carcinoma,768,768
2672.jpg,squamous_cell_carcinoma,768,768
4099.jpg,squamous_cell_carcinoma,768,768
4549.jpg,squamous_cell_carcinoma,768,768
4261.jpg,squamous_cell_carcinoma,768,768
0521.jpg,squamous_cell_carcinoma,768,768
1950.jpg,squamous_cell_carcinoma,768,768
4079.jpg,squamous_cell_carcinoma,768,768
0361.jpg,squamous_cell_carcinoma,768,768
3096.jpg,squamous_cell_carcinoma,768,768
2606.jpg,squamous_cell_carcinoma,768,768
2408.jpg,squamous_cell_carcinoma,768,768
4113.jpg,squamous_cell_carcinoma,768,768
1481.jpg,squamous_cell_carcinoma,768,768
1687.jpg,squamous_cell_carcinoma,768,768
0998.jpg,squamous_cell_carcinoma,768,768
2291.jpg,squamous_cell_carcinoma,768,768
2448.jpg,squamous_cell_carcinoma,768,768
1279.jpg,squamous_cell_carcinoma,768,768
3556.jpg,squamous_cell_carcinoma,768,768
3414.jpg,squamous_cell_carcinoma,768,768
2611.jpg,squamous_cell_carcinoma,768,768
4375.jpg,squamous_cell_carcinoma,768,768
3811.jpg,squamous_cell_carcinoma,768,768
3337.jpg,squamous_cell_carcinoma,768,768
2987.jpg,squamous_cell_carcinoma,768,768
0935.jpg,squamous_cell_carcinoma,768,768
3367.jpg,squamous_cell_carcinoma,768,768
1004.jpg,squamous_cell_carcinoma,768,768
4912.jpg,squamous_cell_carcinoma,768,768
2777.jpg,squamous_cell_carcinoma,768,768
2143.jpg,squamous_cell_carcinoma,768,768
0971.jpg,squamous_cell_carcinoma,768,768
2038.jpg,squamous_cell_carcinoma,768,768
2066.jpg,squamous_cell_carcinoma,768,768
4423.jpg,squamous_cell_carcinoma,768,768
2960.jpg,squamous_cell_carcinoma,768,768
1402.jpg,squamous_cell_carcinoma,768,768
2630.jpg,squamous_cell_carcinoma,768,768
3391.jpg,squamous_cell_carcinoma,768,768
0322.jpg,squamous_cell_carcinoma,768,768
0978.jpg,squamous_cell_carcinoma,768,768
0761.jpg,squamous_cell_carcinoma,768,768
0739.jpg,squamous_cell_carcinoma,768,768
1555.jpg,squamous_cell_carcinoma,768,768
3400.jpg,squamous_cell_carcinoma,768,768
1803.jpg,squamous_cell_carcinoma,768,768
1307.jpg,squamous_cell_carcinoma,768,768
0777.jpg,squamous_cell_carcinoma,768,768
3172.jpg,squamous_cell_carcinoma,768,768
3075.jpg,squamous_cell_carcinoma,768,768
4087.jpg,squamous_cell_carcinoma,768,768
1495.jpg,squamous_cell_carcinoma,768,768
0253.jpg,squamous_cell_carcinoma,768,768
0853.jpg,squamous_cell_carcinoma,768,768
0677.jpg,squamous_cell_carcinoma,768,768
4285.jpg,squamous_cell_carcinoma,768,768
4389.jpg,squamous_cell_carcinoma,768,768
4634.jpg,squamous_cell_carcinoma,768,768
3222.jpg,squamous_cell_carcinoma,768,768
2999.jpg,squamous_cell_carcinoma,768,768
2979.jpg,squamous_cell_carcinoma,768,768
1564.jpg,squamous_cell_carcinoma,768,768
0414.jpg,squamous_cell_carcinoma,768,768
4286.jpg,squamous_cell_carcinoma,768,768
0241.jpg,squamous_cell_carcinoma,768,768
4700.jpg,squamous_cell_carcinoma,768,768
4467.jpg,squamous_cell_carcinoma,768,768
4220.jpg,squamous_cell_carcinoma,768,768
0783.jpg,squamous_cell_carcinoma,768,768
4091.jpg,squamous_cell_carcinoma,768,768
4729.jpg,squamous_cell_carcinoma,768,768
2977.jpg,squamous_cell_carcinoma,768,768
1174.jpg,squamous_cell_carcinoma,768,768
2144.jpg,squamous_cell_carcinoma,768,768
0087.jpg,squamous_cell_carcinoma,768,768
0205.jpg,squamous_cell_carcinoma,768,768
4717.jpg,squamous_cell_carcinoma,768,768
4954.jpg,squamous_cell_carcinoma,768,768
3455.jpg,squamous_cell_carcinoma,768,768
3029.jpg,squamous_cell_carcinoma,768,768
1110.jpg,squamous_cell_carcinoma,768,768
1728.jpg,squamous_cell_carcinoma,768,768
1783.jpg,squamous_cell_carcinoma,768,768
1169.jpg,squamous_cell_carcinoma,768,768
2966.jpg,squamous_cell_carcinoma,768,768
1531.jpg,squamous_cell_carcinoma,768,768
4856.jpg,squamous_cell_carcinoma,768,768
4487.jpg,squamous_cell_carcinoma,768,768
2857.jpg,squamous_cell_carcinoma,768,768
2146.jpg,squamous_cell_carcinoma,768,768
4731.jpg,squamous_cell_carcinoma,768,768
4048.jpg,squamous_cell_carcinoma,768,768
1040.jpg,squamous_cell_carcinoma,768,768
0230.jpg,squamous_cell_carcinoma,768,768
3399.jpg,squamous_cell_carcinoma,768,768
0310.jpg,squamous_cell_carcinoma,768,768
3491.jpg,squamous_cell_carcinoma,768,768
0198.jpg,squamous_cell_carcinoma,768,768
4175.jpg,squamous_cell_carcinoma,768,768
0411.jpg,squamous_cell_carcinoma,768,768
1224.jpg,squamous_cell_carcinoma,768,768
4803.jpg,squamous_cell_carcinoma,768,768
1621.jpg,squamous_cell_carcinoma,768,768
3959.jpg,squamous_cell_carcinoma,768,768
0911.jpg,squamous_cell_carcinoma,768,768
4098.jpg,squamous_cell_carcinoma,768,768
2995.jpg,squamous_cell_carcinoma,768,768
3259.jpg,squamous_cell_carcinoma,768,768
2690.jpg,squamous_cell_carcinoma,768,768
0152.jpg,squamous_cell_carcinoma,768,768
4425.jpg,squamous_cell_carcinoma,768,768
1412.jpg,squamous_cell_carcinoma,768,768
1351.jpg,squamous_cell_carcinoma,768,768
1843.jpg,squamous_cell_carcinoma,768,768
0552.jpg,squamous_cell_carcinoma,768,768
1470.jpg,squamous_cell_carcinoma,768,768
1622.jpg,squamous_cell_carcinoma,768,768
1117.jpg,squamous_cell_carcinoma,768,768
3943.jpg,squamous_cell_carcinoma,768,768
4609.jpg,squamous_cell_carcinoma,768,768
4468.jpg,squamous_cell_carcinoma,768,768
3140.jpg,squamous_cell_carcinoma,768,768
4649.jpg,squamous_cell_carcinoma,768,768
1763.jpg,squamous_cell_carcinoma,768,768
2676.jpg,squamous_cell_carcinoma,768,768
2536.jpg,squamous_cell_carcinoma,768,768
1433.jpg,squamous_cell_carcinoma,768,768
2130.jpg,squamous_cell_carcinoma,768,768
1666.jpg,squamous_cell_carcinoma,768,768
3639.jpg,squamous_cell_carcinoma,768,768
2634.jpg,squamous_cell_carcinoma,768,768
4368.jpg,squamous_cell_carcinoma,768,768
2261.jpg,squamous_cell_carcinoma,768,768
2283.jpg,squamous_cell_carcinoma,768,768
1914.jpg,squamous_cell_carcinoma,768,768
3568.jpg,squamous_cell_carcinoma,768,768
1128.jpg,squamous_cell_carcinoma,768,768
0220.jpg,squamous_cell_carcinoma,768,768
2582.jpg,squamous_cell_carcinoma,768,768
1779.jpg,squamous_cell_carcinoma,768,768
2249.jpg,squamous_cell_carcinoma,768,768
2553.jpg,squamous_cell_carcinoma,768,768
3812.jpg,squamous_cell_carcinoma,768,768
2579.jpg,squamous_cell_carcinoma,768,768
0215.jpg,squamous_cell_carcinoma,768,768
2039.jpg,squamous_cell_carcinoma,768,768
0481.jpg,squamous_cell_carcinoma,768,768
4481.jpg,squamous_cell_carcinoma,768,768
4118.jpg,squamous_cell_carcinoma,768,768
4983.jpg,squamous_cell_carcinoma,768,768
3984.jpg,squamous_cell_carcinoma,768,768
4397.jpg,squamous_cell_carcinoma,768,768
0925.jpg,squamous_cell_carcinoma,768,768
0100.jpg,squamous_cell_carcinoma,768,768
2364.jpg,squamous_cell_carcinoma,768,768
4031.jpg,squamous_cell_carcinoma,768,768
4563.jpg,squamous_cell_carcinoma,768,768
3647.jpg,squamous_cell_carcinoma,768,768
0634.jpg,squamous_cell_carcinoma,768,768
4410.jpg,squamous_cell_carcinoma,768,768
1465.jpg,squamous_cell_carcinoma,768,768
1818.jpg,squamous_cell_carcinoma,768,768
0012.jpg,squamous_cell_carcinoma,768,768
4395.jpg,squamous_cell_carcinoma,768,768
4055.jpg,squamous_cell_carcinoma,768,768
2357.jpg,squamous_cell_carcinoma,768,768
3300.jpg,squamous_cell_carcinoma,768,768
2759.jpg,squamous_cell_carcinoma,768,768
4345.jpg,squamous_cell_carcinoma,768,768
1460.jpg,squamous_cell_carcinoma,768,768
2014.jpg,squamous_cell_carcinoma,768,768
1083.jpg,squamous_cell_carcinoma,768,768
4616.jpg,squamous_cell_carcinoma,768,768
0060.jpg,squamous_cell_carcinoma,768,768
4452.jpg,squamous_cell_carcinoma,768,768
2427.jpg,squamous_cell_carcinoma,768,768
0045.jpg,squamous_cell_carcinoma,768,768
3513.jpg,squamous_cell_carcinoma,768,768
2780.jpg,squamous_cell_carcinoma,768,768
2868.jpg,squamous_cell_carcinoma,768,768
2521.jpg,squamous_cell_carcinoma,768,768
0305.jpg,squamous_cell_carcinoma,768,768
2126.jpg,squamous_cell_carcinoma,768,768
3901.jpg,squamous_cell_carcinoma,768,768
4888.jpg,squamous_cell_carcinoma,768,768
0199.jpg,squamous_cell_carcinoma,768,768
4258.jpg,squamous_cell_carcinoma,768,768
4495.jpg,squamous_cell_carcinoma,768,768
2921.jpg,squamous_cell_carcinoma,768,768
0602.jpg,squamous_cell_carcinoma,768,768
2387.jpg,squamous_cell_carcinoma,768,768
0501.jpg,squamous_cell_carcinoma,768,768
3045.jpg,squamous_cell_carcinoma,768,768
1263.jpg,squamous_cell_carcinoma,768,768
4521.jpg,squamous_cell_carcinoma,768,768
2208.jpg,squamous_cell_carcinoma,768,768
2070.jpg,squamous_cell_carcinoma,768,768
0069.jpg,squamous_cell_carcinoma,768,768
1062.jpg,squamous_cell_carcinoma,768,768
2816.jpg,squamous_cell_carcinoma,768,768
1822.jpg,squamous_cell_carcinoma,768,768
2721.jpg,squamous_cell_carcinoma,768,768
4084.jpg,squamous_cell_carcinoma,768,768
4916.jpg,squamous_cell_carcinoma,768,768
0767.jpg,squamous_cell_carcinoma,768,768
4557.jpg,squamous_cell_carcinoma,768,768
2420.jpg,squamous_cell_carcinoma,768,768
2923.jpg,squamous_cell_carcinoma,768,768
0945.jpg,squamous_cell_carcinoma,768,768
2416.jpg,squamous_cell_carcinoma,768,768
4714.jpg,squamous_cell_carcinoma,768,768
3213.jpg,squamous_cell_carcinoma,768,768
0054.jpg,squamous_cell_carcinoma,768,768
3770.jpg,squamous_cell_carcinoma,768,768
4160.jpg,squamous_cell_carcinoma,768,768
2285.jpg,squamous_cell_carcinoma,768,768
2481.jpg,squamous_cell_carcinoma,768,768
3570.jpg,squamous_cell_carcinoma,768,768
3839.jpg,squamous_cell_carcinoma,768,768
0276.jpg,squamous_cell_carcinoma,768,768
4863.jpg,squamous_cell_carcinoma,768,768
4167.jpg,squamous_cell_carcinoma,768,768
2443.jpg,squamous_cell_carcinoma,768,768
1105.jpg,squamous_cell_carcinoma,768,768
1929.jpg,squamous_cell_carcinoma,768,768
3590.jpg,squamous_cell_carcinoma,768,768
0897.jpg,squamous_cell_carcinoma,768,768
4291.jpg,squamous_cell_carcinoma,768,768
3521.jpg,squamous_cell_carcinoma,768,768
2030.jpg,squamous_cell_carcinoma,768,768
3421.jpg,squamous_cell_carcinoma,768,768
2429.jpg,squamous_cell_carcinoma,768,768
3440.jpg,squamous_cell_carcinoma,768,768
1347.jpg,squamous_cell_carcinoma,768,768
3504.jpg,squamous_cell_carcinoma,768,768
3687.jpg,squamous_cell_carcinoma,768,768
4164.jpg,squamous_cell_carcinoma,768,768
4242.jpg,squamous_cell_carcinoma,768,768
1219.jpg,squamous_cell_carcinoma,768,768
